Gene.ID	Gene.Symbol	Protein	Gene.description	EarlyOnset_Alzheimer.s.vs..EarlyOnset_Non_demented.foldChange	EarlyOnset_Alzheimer.s.vs..EarlyOnset_Non_demented.pValue	LateOnset_Alzheimer.s.vs..LateOnset_Non_demented.foldChange	LateOnset_Alzheimer.s.vs..LateOnset_Non_demented.pValue
ENSG00000170248	PDCD6IP	sp|Q8WUM4|PDC6I_HUMAN	programmed cell death 6 interacting protein	0.0510506040866995	0.654947662464176	0.0251375779678747	0.744475880738151
ENSG00000170348	TMED10	sp|P49755|TMEDA_HUMAN	transmembrane p24 trafficking protein 10	-0.290341276375093	0.0776955598649888	0.162017547337773	0.0958660625709662
ENSG00000170390	DCLK2	sp|Q8N568|DCLK2_HUMAN	doublecortin like kinase 2	-0.0834455395571562	0.415658479041423	-0.217728605599978	0.0172289468597237
ENSG00000170445	HARS1	sp|P12081|SYHC_HUMAN	histidyl-tRNA synthetase 1	-0.0367602137000607	0.746282640637589	0.359943102412219	0.00366989946131684
ENSG00000170502	NUDT9	sp|Q9BW91|NUDT9_HUMAN	nudix hydrolase 9	-0.147906618549366	0.716229255399413	-0.115848875041891	0.671187564086971
ENSG00000170515	PA2G4	sp|Q9UQ80|PA2G4_HUMAN	proliferation-associated 2G4	-0.222096206965439	0.550946259281013	0.270491225454348	0.280999802256695
ENSG00000170542	SERPINB9	sp|P50453|SPB9_HUMAN	serpin family B member 9	0.235038478444906	0.509766874145753	-0.229522732789837	0.331701730339285
ENSG00000170558	CDH2	sp|P19022|CADH2_HUMAN	cadherin 2	-0.027099183758151	0.562410057829431	0.0507133099769253	0.127736606614324
ENSG00000170606	HSPA4	sp|P34932|HSP74_HUMAN	heat shock protein family A (Hsp70) member 4	-0.0705582964651701	0.415209660494478	0.154941598225842	0.0297036755912067
ENSG00000170634	ACYP2	sp|P14621|ACYP2_HUMAN	acylphosphatase 2	-0.0835337245155164	0.571255072721058	0.139320906770339	0.173447004427824
ENSG00000170759	KIF5B	sp|P33176|KINH_HUMAN	kinesin family member 5B	-0.0248384195945981	0.910327163213358	0.3674209750512	0.0543728412999903
ENSG00000170832	USP32	sp|Q8NFA0|UBP32_HUMAN	ubiquitin specific peptidase 32	-0.0405494328324186	0.900244004783718	-0.260177815616608	0.161433373355115
ENSG00000170860	LSM3	sp|P62310|LSM3_HUMAN	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated	0.382676138260071	0.00440638663241974	-0.290641403086625	0.00104257891072853
ENSG00000170876	TMEM43	sp|Q9BTV4|TMM43_HUMAN	transmembrane protein 43	0.0781311366064301	0.895510728450481	-0.115094994609331	0.722567807995336
ENSG00000171100	MTM1	sp|Q13496|MTM1_HUMAN	myotubularin 1	-0.377380227298891	0.583600138739047	0.0136733870745663	0.981828629674209
ENSG00000171132	PRKCE	sp|Q02156|KPCE_HUMAN	protein kinase C epsilon	-0.0609978703120551	0.509766874145753	-0.0735925417197905	0.241034815543142
ENSG00000171202	TMEM126A	sp|Q9H061|T126A_HUMAN	transmembrane protein 126A	-0.0417922243626829	0.814612441983385	-0.410712401757562	0.00525978288330533
ENSG00000171246	NPTX1	sp|Q15818|NPTX1_HUMAN	neuronal pentraxin 1	-0.143871741823178	0.439255491058354	0.00314466211971147	0.982877613100877
ENSG00000171262	FAM98B	sp|Q52LJ0|FA98B_HUMAN	family with sequence similarity 98 member B	0.209032052774146	0.272836897498411	0.351842274393824	0.0231361367332745
ENSG00000171298	GAA	sp|P10253|LYAG_HUMAN	alpha glucosidase	-0.167861973894252	0.122901271333607	-0.12547422466262	0.0774459041804403
ENSG00000171368	TPPP	sp|O94811|TPPP_HUMAN	tubulin polymerization promoting protein	0.0771405951130835	0.531247619848214	-0.137214022575767	0.122460730514626
ENSG00000171444	MCC	sp|P23508|CRCM_HUMAN	MCC regulator of WNT signaling pathway	-0.0680801059051793	0.490127081700304	-0.293742593131595	0.0049762012862718
ENSG00000171453	POLR1C	sp|O15160|RPAC1_HUMAN	RNA polymerase I and III subunit C	0.0366261784465393	0.778122932428894	-0.346159111058452	0.0279899437146603
ENSG00000171497	PPID	sp|Q08752|PPID_HUMAN	peptidylprolyl isomerase D	0.170512089951382	0.0709356268484087	-0.191343180832068	0.00915577180019251
ENSG00000171503	ETFDH	sp|Q16134|ETFD_HUMAN	electron transfer flavoprotein dehydrogenase	-0.0998019674239572	0.478588769847519	-0.041590909431117	0.659260859742433
ENSG00000171530	TBCA	sp|O75347|TBCA_HUMAN	tubulin folding cofactor A	0.109112765843873	0.0570956304270474	-0.298824639754497	0.00032940127650673
ENSG00000171533	MAP6	sp|Q96JE9|MAP6_HUMAN	microtubule associated protein 6	-0.0378362349496796	0.901606033295588	0.380540940706021	0.0516054214059276
ENSG00000171557	FGG	sp|P02679|FIBG_HUMAN	fibrinogen gamma chain	-0.127612838872537	0.409711945483698	0.167351890610258	0.127828606950116
ENSG00000171560	FGA	sp|P02671|FIBA_HUMAN	fibrinogen alpha chain	0.00737740625838751	0.931874989949259	-0.207310220421919	0.00435137495615639
ENSG00000171603	CLSTN1	sp|O94985|CSTN1_HUMAN	calsyntenin 1	-0.0550187968482163	0.73386617477981	0.195494918263274	0.090393647566415
ENSG00000171723	GPHN	sp|Q9NQX3|GEPH_HUMAN	gephyrin	-0.042436479743858	0.824973626880597	0.00174249934655056	0.989410840353028
ENSG00000171724	VAT1L	sp|Q9HCJ6|VAT1L_HUMAN	vesicle amine transport 1 like	0.0897902963708882	0.183980879831274	-0.0145315080942462	0.731625666898688
ENSG00000171766	GATM	sp|P50440|GATM_HUMAN	glycine amidinotransferase	-0.043040202328509	0.727497431523821	-0.0252864143726956	0.751992048047694
ENSG00000171798	KNDC1	sp|Q76NI1|KNDC1_HUMAN	kinase non-catalytic C-lobe domain containing 1	-0.106978281236342	0.696663332762279	-0.439925889541452	0.0386464098569958
ENSG00000171840	NINJ2	sp|Q9NZG7|NINJ2_HUMAN	ninjurin 2	-0.338021862931223	0.490127081700304	-0.065575292641995	0.841488110679498
ENSG00000171863	RPS7	sp|P62081|RS7_HUMAN	ribosomal protein S7	-0.015883970017588	0.98060428977254	-0.0240208694591123	0.948407502293356
ENSG00000171867	PRNP	sp|P04156|PRIO_HUMAN	prion protein	0.107404939828437	0.699953321948142	0.174359744163572	0.333986289051613
ENSG00000171885	AQP4	sp|P55087|AQP4_HUMAN	aquaporin 4	0.0716666710374246	0.69188587045093	0.167209950449016	0.167439278524223
ENSG00000171914	TLN2	sp|Q9Y4G6|TLN2_HUMAN	talin 2	0.0192757284195958	0.780614027694434	-0.232481752026468	0.00287744583170913
ENSG00000171951	SCG2	sp|P13521|SCG2_HUMAN	secretogranin II	-0.131435469863428	0.451110305866167	0.024092365535111	0.838972952275862
ENSG00000172007	RAB33B	sp|Q9H082|RB33B_HUMAN	RAB33B, member RAS oncogene family	-0.00714980490583155	0.966704659048289	-0.212619602013116	0.0306472360751847
ENSG00000172009	THOP1	sp|P52888|THOP1_HUMAN	thimet oligopeptidase 1	0.000491886574662204	0.99598426977855	-0.0882570197175289	0.0672221836924285
ENSG00000172037	LAMB2	sp|P55268|LAMB2_HUMAN	laminin subunit beta 2	-0.10709257665273	0.339724369763761	0.00820992841834095	0.912319587094083
ENSG00000172115	CYCS	sp|P99999|CYC_HUMAN	cytochrome c, somatic	-0.104465670320423	0.193016302553431	0.379671365613281	0.000847528060346432
ENSG00000172164	SNTB1	sp|Q13884|SNTB1_HUMAN	syntrophin beta 1	0.0598691160026045	0.884627490707028	-0.471732006497696	0.0681397701072727
ENSG00000172172	MRPL13	sp|Q9BYD1|RM13_HUMAN	mitochondrial ribosomal protein L13	0.271612451016383	0.106875451653623	-0.542371318799655	0.00222469843924559
ENSG00000172239	PAIP1	sp|Q9H074|PAIP1_HUMAN	poly(A) binding protein interacting protein 1	-0.645678314479381	0.0896750601535988	-0.0543813592607948	0.799031673406267
ENSG00000172340	SUCLG2	sp|Q96I99|SUCB2_HUMAN	succinate-CoA ligase GDP-forming subunit beta	-0.017210229797089	0.937886468216695	0.116686077353101	0.311049331409941
ENSG00000172375	C2CD2L	sp|O14523|C2C2L_HUMAN	C2CD2 like	0.0128778822999559	0.911436776001924	-0.120711237750991	0.08347120832858
ENSG00000172500	FIBP	sp|O43427|FIBP_HUMAN	FGF1 intracellular binding protein	0.0956521837990015	0.637520480082561	-0.223877146770242	0.118736798720286
ENSG00000172508	CARNS1	sp|A5YM72|CRNS1_HUMAN	carnosine synthase 1	0.0294825369170441	0.966704659048289	0.68713299120791	0.126431401252774
ENSG00000172531	PPP1CA	sp|P62136|PP1A_HUMAN	protein phosphatase 1 catalytic subunit alpha	0.0895353352365712	0.601676768006483	-0.305638918350539	0.0308720018437725
ENSG00000172534	HCFC1	sp|P51610|HCFC1_HUMAN	host cell factor C1	-0.0630153217594156	0.748005151905241	-0.160944190656529	0.219555220990971
ENSG00000172757	CFL1	sp|P23528|COF1_HUMAN	cofilin 1	0.0530561706955908	0.382393066906691	-0.0497103565839462	0.224406533549311
ENSG00000172869	DMXL1	sp|Q9Y485|DMXL1_HUMAN	Dmx like 1	-0.0831280618695848	0.824973626880597	-0.364743983616055	0.133544217967753
ENSG00000172939	OXSR1	sp|O95747|OXSR1_HUMAN	oxidative stress responsive kinase 1	-0.135359558345418	0.0668580012057565	0.103407341343276	0.0311655348126057
ENSG00000173020	GRK2	sp|P25098|ARBK1_HUMAN	G protein-coupled receptor kinase 2	0.151275079701801	0.406800467160934	-0.471293418802908	0.025609774856886
ENSG00000173039	RELA	sp|Q04206|TF65_HUMAN	RELA proto-oncogene, NF-kB subunit	-0.245828651004889	0.573799445204652	-0.241672861564727	0.402248873998682
ENSG00000173171	MTX1	sp|Q13505|MTX1_HUMAN	metaxin 1	-0.0878364784060111	0.563911070297815	-0.340312072673387	0.0142985820856792
ENSG00000173210	ABLIM3	sp|O94929|ABLM3_HUMAN	actin binding LIM protein family member 3	-0.0453326573215994	0.920480126632717	-0.389998359330927	0.133467605451849
ENSG00000173267	SNCG	sp|O76070|SYUG_HUMAN	synuclein gamma	-0.173750651074146	0.7507803110512	-0.00792385405759551	0.983507519529643
ENSG00000173402	DAG1	sp|Q14118|DAG1_HUMAN	dystroglycan 1	0.20026169872269	0.515242355248236	0.0507217607010571	0.791361257103912
ENSG00000173486	FKBP2	sp|P26885|FKBP2_HUMAN	FKBP prolyl isomerase 2	0.104291335471641	0.520475747597462	-0.381627066713096	0.0123814606142628
ENSG00000173540	GMPPB	sp|Q9Y5P6|GMPPB_HUMAN	GDP-mannose pyrophosphorylase B	-0.00627638606735795	0.95761907615854	0.10377725800622	0.0946083400714703
ENSG00000173599	PC	sp|P11498|PYC_HUMAN	pyruvate carboxylase	-0.0677118523914023	0.586530028372082	-0.343050726505902	0.00714327516961964
ENSG00000173611	SCAI	sp|Q8N9R8|SCAI_HUMAN	suppressor of cancer cell invasion	0.0600606222259259	0.6927596475729	-0.307447544757079	0.0181075458179196
ENSG00000173692	PSMD1	sp|Q99460|PSMD1_HUMAN	proteasome 26S subunit, non-ATPase 1	-0.095286732739351	0.62312323810667	-0.196524101098089	0.149109404827154
ENSG00000173786	CNP	sp|P09543|CN37_HUMAN	2',3'-cyclic nucleotide 3' phosphodiesterase	0.0628257986245965	0.339724369763761	0.53705871146496	0.000167828600981684
ENSG00000173801	JUP	sp|P14923|PLAK_HUMAN	junction plakoglobin	0.127409311582063	0.441855336209776	-0.026406813386475	0.812025229136916
ENSG00000173898	SPTBN2	sp|O15020|SPTN2_HUMAN	spectrin beta, non-erythrocytic 2	0.00362172950288908	0.938479947700809	-0.108906549533082	0.00521069076026276
ENSG00000174173	TRMT10C	sp|Q7L0Y3|TM10C_HUMAN	tRNA methyltransferase 10C, mitochondrial RNase P subunit	-0.100087623674639	0.729312935426453	-0.250258598341806	0.188582264182019
ENSG00000174238	PITPNA	sp|Q00169|PIPNA_HUMAN	phosphatidylinositol transfer protein alpha	-0.21997946824194	0.433940771624738	0.362622468322896	0.0803502896057381
ENSG00000174243	DDX23	sp|Q9BUQ8|DDX23_HUMAN	DEAD-box helicase 23	0.0913532977417333	0.760472294928135	0.0285472249833561	0.889223701758253
ENSG00000174437	ATP2A2	sp|P16615|AT2A2_HUMAN	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2	-0.444209905216897	0.243880854194885	-0.555563438011757	0.0445695396704699
ENSG00000174791	RIN1	sp|Q13671|RIN1_HUMAN	Ras and Rab interactor 1	0.0958080073531372	0.378250417557771	-0.192629198455829	0.0291801881052034
ENSG00000174840	PDE12	sp|Q6L8Q7|PDE12_HUMAN	phosphodiesterase 12	-0.0216534164937698	0.896932561659958	-0.303154119019247	0.0151722813381385
ENSG00000174842	GLMN	sp|Q92990|GLMN_HUMAN	glomulin, FKBP associated protein	-0.0338649164189941	0.941900224097863	-0.355795034507743	0.164193454130145
ENSG00000174996	KLC2	sp|Q9H0B6|KLC2_HUMAN	kinesin light chain 2	-0.133591180693448	0.517152105235033	-0.0555783450448454	0.691560403627563
ENSG00000175073	VCPIP1	sp|Q96JH7|VCIP1_HUMAN	valosin containing protein interacting protein 1	-0.0716279739665193	0.468854717675532	-0.45200534298904	0.00845669921258854
ENSG00000175084	DES	sp|P17661|DESM_HUMAN	desmin	-0.160295489700035	0.45458482321397	0.238947146434657	0.118939130314817
ENSG00000175110	MRPS22	sp|P82650|RT22_HUMAN	mitochondrial ribosomal protein S22	0.0261290012999922	0.901181993067217	-0.914775028448709	0.00073114070491346
ENSG00000175115	PACS1	sp|Q6VY07|PACS1_HUMAN	phosphofurin acidic cluster sorting protein 1	-0.0163516880063834	0.94391958181581	-0.0635866749265095	0.602101397195619
ENSG00000175130	MARCKSL1	sp|P49006|MRP_HUMAN	MARCKS like 1	0.112437240073172	0.573799445204652	0.957785099212243	0.00841017206573986
ENSG00000175166	PSMD2	sp|Q13200|PSMD2_HUMAN	proteasome 26S subunit ubiquitin receptor, non-ATPase 2	-0.0871445969219688	0.588992359877397	0.237445593646034	0.0560220510032348
ENSG00000175198	PCCA	sp|P05165|PCCA_HUMAN	propionyl-CoA carboxylase subunit alpha	-0.0672504067866365	0.732562283958677	0.0509715345236685	0.697315963042383
ENSG00000175203	DCTN2	sp|Q13561|DCTN2_HUMAN	dynactin subunit 2	0.0403623650936661	0.518295821685762	-0.0999075743809641	0.0429592711747039
ENSG00000175216	CKAP5	sp|Q14008|CKAP5_HUMAN	cytoskeleton associated protein 5	0.0450191352405559	0.696663332762279	0.107487221239826	0.16793114080484
ENSG00000175220	ARHGAP1	sp|Q07960|RHG01_HUMAN	Rho GTPase activating protein 1	-0.26452648865362	0.0709356268484087	-0.180135341767676	0.0479106354313592
ENSG00000175287	PHYHD1	sp|Q5SRE7|PHYD1_HUMAN	phytanoyl-CoA dioxygenase domain containing 1	0.054182185800722	0.830420982583828	0.127163686550631	0.402015321205544
ENSG00000175324	LSM1	sp|O15116|LSM1_HUMAN	LSM1 homolog, mRNA degradation associated	-0.769157920682032	0.199963104351303	-0.287939517916344	0.348475601232216
ENSG00000175334	BANF1	sp|O75531|BAF_HUMAN	BAF nuclear assembly factor 1	-0.302899088124169	0.112765775806402	0.582327124465902	0.00294807447718654
ENSG00000175390	EIF3F	sp|O00303|EIF3F_HUMAN	eukaryotic translation initiation factor 3 subunit F	-0.0230602577440706	0.84836167497014	0.0721745098461994	0.306033285747629
ENSG00000175416	CLTB	sp|P09497|CLCB_HUMAN	clathrin light chain B	0.0519715899288187	0.646061982184523	0.0502831808878104	0.498285032083962
ENSG00000175470	PPP2R2D	sp|Q66LE6|2ABD_HUMAN	protein phosphatase 2 regulatory subunit Bdelta	-0.216784948945791	0.373567772097317	-0.201043439279327	0.221442878279221
ENSG00000175497	DPP10	sp|Q8N608|DPP10_HUMAN	dipeptidyl peptidase like 10	0.0238296449984763	0.818750991293658	-0.179645418925588	0.0251878342366925
ENSG00000175582	RAB6A	sp|P20340|RAB6A_HUMAN	RAB6A, member RAS oncogene family	-0.0369278052782107	0.935818046226239	0.131387516332543	0.572351963788542
ENSG00000175662	TOM1L2	sp|Q6ZVM7|TM1L2_HUMAN	target of myb1 like 2 membrane trafficking protein	0.0481182537626073	0.904327323999016	-0.476007300983495	0.0591419617789517
ENSG00000175866	BAIAP2	sp|Q9UQB8|BAIP2_HUMAN	BAR/IMD domain containing adaptor protein 2	-0.0522709084120123	0.647237867599422	-0.211370621121011	0.0263426621932303
ENSG00000175899	A2M	sp|P01023|A2MG_HUMAN	alpha-2-macroglobulin	0.0280296037882835	0.891398621017136	0.456309626779569	0.00722670182251597
ENSG00000175931	UBE2O	sp|Q9C0C9|UBE2O_HUMAN	ubiquitin conjugating enzyme E2 O	0.0685565888047286	0.771349183999709	-0.0519376127437816	0.734419147485433
ENSG00000176055	MBLAC2	sp|Q68D91|MBLC2_HUMAN	metallo-beta-lactamase domain containing 2	-0.0415936175570076	0.747051621656212	-0.202605243951941	0.0412135309986084
ENSG00000176148	TCP11L1	sp|Q9NUJ3|T11L1_HUMAN	t-complex 11 like 1	-0.0420496190977649	0.84768790969978	-0.351760183497971	0.0278491786888162
ENSG00000176244	ACBD7	sp|Q8N6N7|ACBD7_HUMAN	acyl-CoA binding domain containing 7	-0.235292286824801	0.715310506207	-0.560935189366717	0.196651413065648
ENSG00000176393	RNPEP	sp|Q9H4A4|AMPB_HUMAN	arginyl aminopeptidase	0.0281829050192713	0.911845794119563	-0.169288013248999	0.238852350942422
ENSG00000176422	SPRYD4	sp|Q8WW59|SPRY4_HUMAN	SPRY domain containing 4	-0.342910633603954	0.373606369388845	0.00626156519396627	0.982877613100877
ENSG00000176454	LPCAT4	sp|Q643R3|LPCT4_HUMAN	lysophosphatidylcholine acyltransferase 4	-0.00243454643284005	0.993376299037117	-0.170704671580336	0.176313202054244
ENSG00000176490	DIRAS1	sp|O95057|DIRA1_HUMAN	DIRAS family GTPase 1	-0.479125430033058	0.144977444905225	-0.0593819610300817	0.765158561367994
ENSG00000176533	GNG7	sp|O60262|GBG7_HUMAN	G protein subunit gamma 7	-0.300619673584398	0.0655416695468812	-0.0925594564608852	0.284318917485169
ENSG00000176619	LMNB2	sp|Q03252|LMNB2_HUMAN	lamin B2	-0.0345431119754357	0.702523072468974	-0.363887123990866	0.0016700938400333
ENSG00000176623	RMDN1	sp|Q96DB5|RMD1_HUMAN	regulator of microtubule dynamics 1	-0.13523136202429	0.6927596475729	0.31882085609216	0.167254456011309
ENSG00000176658	MYO1D	sp|O94832|MYO1D_HUMAN	myosin ID	0.0217835297491528	0.876179965899853	0.409670329557116	0.00304128227503317
ENSG00000176715	ACSF3	sp|Q4G176|ACSF3_HUMAN	acyl-CoA synthetase family member 3	-0.689842510668882	0.0978876785649588	-0.234210440905782	0.18762939260492
ENSG00000176973	FAM89B	sp|Q8N5H3|LRA25_HUMAN	family with sequence similarity 89 member B	0.0142042963730043	0.979101497538249	-0.417055732735468	0.166865267494467
ENSG00000176978	DPP7	sp|Q9UHL4|DPP2_HUMAN	dipeptidyl peptidase 7	-0.354288470653808	0.281840566762528	0.156666341561708	0.454291455638331
ENSG00000176986	SEC24C	sp|P53992|SC24C_HUMAN	SEC24 homolog C, COPII coat complex component	-0.362641519075344	0.405771042979327	-0.31032087388945	0.287059256393102
ENSG00000177034	MTX3	sp|Q5HYI7|MTX3_HUMAN	metaxin 3	0.165223521801501	0.28644207890208	-0.318590942267299	0.0250266728391333
ENSG00000177156	TALDO1	sp|P37837|TALDO_HUMAN	transaldolase 1	-0.0525806557492719	0.559156540403207	0.687255819618391	0.000223911632064791
ENSG00000177225	GATD1	sp|Q8NB37|GALD1_HUMAN	glutamine amidotransferase class 1 domain containing 1	0.0603782857028179	0.63920370568409	0.35469931841569	0.00673772467897869
ENSG00000177272	KCNA3	sp|P22001|KCNA3_HUMAN	potassium voltage-gated channel subfamily A member 3	-0.901306206063853	0.260887814830505	-0.0718110945386054	0.894556949124901
ENSG00000177380	PPFIA3	sp|O75145|LIPA3_HUMAN	PTPRF interacting protein alpha 3	-0.06741936637606	0.699953321948142	-0.328464959907073	0.0234156288257465
ENSG00000177556	ATOX1	sp|O00244|ATOX1_HUMAN	antioxidant 1 copper chaperone	-0.190227375174447	0.623684568767901	-0.323700917705767	0.22213153652879
ENSG00000177565	TBL1XR1	sp|Q9BZK7|TBL1R_HUMAN	TBL1X receptor 1	-0.0442007443570063	0.937886468216695	0.0349758873779612	0.909443202842246
ENSG00000177600	RPLP2	sp|P05387|RLA2_HUMAN	ribosomal protein lateral stalk subunit P2	-0.00984957689340382	0.920725374821287	0.699563675002288	0.000138070857558424
ENSG00000177614	PGBD5	sp|Q8N414|PGBD5_HUMAN	piggyBac transposable element derived 5	-0.100480163459106	0.701464114940915	-0.196990922757962	0.256235111916477
ENSG00000177646	ACAD9	sp|Q9H845|ACAD9_HUMAN	acyl-CoA dehydrogenase family member 9	-0.273534833632695	0.106875451653623	-0.457111607228588	0.00434639588723246
ENSG00000177728	TMEM94	sp|Q12767|TMM94_HUMAN	transmembrane protein 94	0.114307747561424	0.760639515642326	-0.266525721191928	0.277318136775387
ENSG00000177879	AP3S1	sp|Q92572|AP3S1_HUMAN	adaptor related protein complex 3 subunit sigma 1	-0.0746815816102196	0.517537926553608	-0.575193230502839	0.00759518643815645
ENSG00000177885	GRB2	sp|P62993|GRB2_HUMAN	growth factor receptor bound protein 2	-0.205066516322589	0.193016302553431	0.629942285623059	0.00146424702174413
ENSG00000177889	UBE2N	sp|P61088|UBE2N_HUMAN	ubiquitin conjugating enzyme E2 N	-0.24321407069755	0.0504821710798757	-0.580941369799791	0.000411996523864786
ENSG00000177963	RIC8A	sp|Q9NPQ8|RIC8A_HUMAN	RIC8 guanine nucleotide exchange factor A	-0.00664900631563725	0.967721998364159	0.620574442281065	0.010471943876012
ENSG00000178127	NDUFV2	sp|P19404|NDUV2_HUMAN	NADH:ubiquinone oxidoreductase core subunit V2	-0.0543473640986605	0.530769234774372	-0.0870212478742284	0.155667711964445
ENSG00000178188	SH2B1	sp|Q9NRF2|SH2B1_HUMAN	SH2B adaptor protein 1	0.242817772443573	0.148650403579817	-0.0847295985984999	0.273814318660303
ENSG00000178209	PLEC	sp|Q15149|PLEC_HUMAN	plectin	-0.0086702299414346	0.900008317375949	0.211217315593155	0.00219933691385293
ENSG00000178307	TMEM11	sp|P17152|TMM11_HUMAN	transmembrane protein 11	-0.0555836391033301	0.71121642809385	0.155396689212568	0.135683728391943
ENSG00000178445	GLDC	sp|P23378|GCSP_HUMAN	glycine decarboxylase	0.306986499649668	0.176542294690413	-0.380469761816464	0.0347109761354842
ENSG00000178467	P4HTM	sp|Q9NXG6|P4HTM_HUMAN	prolyl 4-hydroxylase, transmembrane	-0.14527675711525	0.515156189659594	-0.715826380946501	0.0182153640044659
ENSG00000178537	SLC25A20	sp|O43772|MCAT_HUMAN	solute carrier family 25 member 20	-0.554945284020228	0.196469666032525	-0.188602260473282	0.479848768100485
