Gene.ID	Gene.Symbol	X1.AD_A	X2.AD_A	X3.AD_A	X4.AD_A	X1.AD_B	X2.AD_B	X3.AD_B	X4.AD_B	X1.AD_C	X2.AD_C	X3.AD_C	X4.AD_C
ENSG00000181467	RAP2B	140010	6920.4	169950	204540	80073	3647.6	98344	115430	68033	3091.7	80623	100480
ENSG00000181789	COPG1	108370	6225.7	121550	177850	40674	1882.7	45249	54049	25706	1386.7	31743	36722
ENSG00000181873	IBA57	74712	4807.7	119250	114170	54218	3495	83596	81617	33044	2129.9	57222	55622
ENSG00000182054	IDH2	1548300	80057	1777000	2055200	664110	34216	747840	889850	366480	18615	424290	506890
ENSG00000182134	TDRKH	91578	4017.2	100960	115570	42306	2357.7	53143	57043	40742	1665.2	39825	49055
ENSG00000182149	IST1	118350	6456.9	134650	193010	74388	4048.1	83044	126830	42830	2017.5	49590	68657
ENSG00000182208	MOB2	57451	2593.2	68105	78944	24061	796.82	30611	34505	13808	681.06	18852	22081
ENSG00000182253	SYNM	115740	5856	122930	276680	87090	4121.6	98036	169830	28304	1631.9	35328	63418
ENSG00000182446	NPLOC4	51194	1874.7	44140	73792	37935	2002.8	34233	54559	NA	NA	NA	NA
ENSG00000182473	EXOC7	445570	24178	480290	583800	32308	1508.3	35051	41487	87146	3913.4	100700	121370
ENSG00000182492	BGN	74894	3662.4	117600	157300	20894	827.81	39272	50892	14555	404.15	24861	33948
ENSG00000182621	PLCB1	780870	45934	888080	1068000	668200	33115	645740	729230	523310	26466	498430	588810
ENSG00000182667	NTM	171040	9313.2	216840	249130	231600	12910	302560	350330	171060	9383.3	214920	250120
ENSG00000182718	ANXA2	34934	1526.1	37797	67401	10703	523.17	13126	20568	12893	NA	14475	24756
ENSG00000182732	RGS6	508020	25553	519830	664340	318670	16177	324990	412460	167680	8672.2	170590	216470
ENSG00000182827	ACBD3	38391	1946	41885	53682	14003	635.24	17747	20557	6773.6	394.49	7671.5	9792.4
ENSG00000182836	PLCXD3	275410	14585	345710	365390	154660	7953.2	193020	201150	73640	4543.6	95223	96914
ENSG00000182871	COL18A1	128850	5812.3	134700	151050	47784	1991.8	45229	52488	NA	NA	NA	NA
ENSG00000182901	RGS7	50130	2487.2	54800	57104	54906	2608	54988	65353	39244	1506.8	38000	47890
ENSG00000182985	CADM1	19473	1187.1	21033	28247	16447	587.28	19203	24265	10715	374.98	11770	15634
ENSG00000183023	SLC8A1	147880	6198	118260	181570	7543.9	234.62	8324.9	12929	34341	1032.7	29426	43669
ENSG00000183044	ABAT	457480	23386	500630	653820	381780	19702	425430	640360	357540	18680	392540	536200
ENSG00000183048	SLC25A10	56496	2813.4	79725	61795	NA	NA	NA	NA	12424	444.3	16331	13001
ENSG00000183049	CAMK1D	140490	7987	163070	221670	28501	1495.8	39307	38703	42391	1327.3	43955	55982
ENSG00000183091	NEB	40114	2513.3	43011	29901	105880	4955	90179	106480	63924	3488.3	55378	54817
ENSG00000183186	C2CD4C	36990	1592.2	37502	35605	13878	300.17	14323	12677	8593.7	289.5	8982.5	8601.2
ENSG00000183207	RUVBL2	104930	5808.9	142030	153370	59476	2988.7	84454	83323	40255	1655.1	52540	54339
ENSG00000183248	PRR36	88550	4330.8	111570	112740	14316	858.16	17879	18704	18815	810.6	23293	23317
ENSG00000183291	SELENOF	NA	NA	NA	NA	47980	2229.1	40292	53104	27640	1020	25629	33799
ENSG00000183431	SF3A3	80965	4907.1	104030	132540	79586	5571.8	94851	137430	28245	1715.4	36496	48570
ENSG00000183527	PSMG1	9640.1	583.6	9147.5	9832.6	23974	924.77	26235	31391	6384.1	379.9	5847.9	8199.7
ENSG00000183605	SFXN4	NA	NA	NA	NA	9210.3	533.62	10329	12309	7471.6	299.81	8089.3	10123
ENSG00000183648	NDUFB1	244890	11121	237440	318590	253230	11696	243680	314620	161610	7911	149340	203780
ENSG00000183735	TBK1	35472	2177.5	69335	93190	43062	2719.6	57675	67322	NA	NA	4389.7	6038.4
ENSG00000183773	AIFM3	15597	655.69	17243	19024	9040.4	362.25	9807.3	10181	10149	344.25	12388	13442
ENSG00000183775	KCTD16	117050	4856.8	133760	133980	25581	1144	30764	29953	30851	1452.2	36281	37960
ENSG00000183785	TUBA8	178070	10077	225540	324080	139310	7555	159910	238450	86819	4316.1	93405	134560
ENSG00000183828	NUDT14	63427	2958.1	75546	66509	21784	1411.1	26200	26443	19687	1215.1	22488	21417
ENSG00000184117	NIPSNAP1	419710	26178	1295800	467350	207440	12934	629860	231230	106520	7595.8	401820	127420
ENSG00000184144	CNTN2	468040	23791	553470	706660	194680	10601	246810	305260	155510	7991.5	195530	238070
ENSG00000184182	UBE2F	17390	587.61	15978	21711	7578.7	551.98	8366.5	9798	4457.6	172.42	4496.2	5689.7
ENSG00000184207	PGP	71229	3586.6	72204	84021	39829	2807.3	41171	46275	55213	2792.3	57629	64906
ENSG00000184226	PCDH9	7454.3	242.7	8161.9	10238	17791	678.33	24876	26003	NA	NA	NA	NA
ENSG00000184227	ACOT1	279090	14716	353970	466120	65576	3205.5	83890	107960	110120	6509.6	142660	155320
ENSG00000184357	H1-5	25566	1452.8	24607	39763	18482	935.47	16953	27647	12301	525.21	13144	20233
ENSG00000184368	MAP7D2	18774	687.78	15028	23998	11251	553.28	9879.6	14847	7927.8	225.17	6527.1	11167
ENSG00000184408	KCND2	48209	1951.6	52307	66764	NA	NA	NA	NA	18665	958.89	20770	23566
ENSG00000184432	COPB2	22121	1045.8	25155	33080	7756	198.35	9918.9	11897	5151.9	174.27	6997.5	8115.3
ENSG00000184575	XPOT	81485	3858.9	92256	148220	31577	1703	34118	48608	27718	1582	33525	45075
ENSG00000184613	NELL2	58813	3453.4	61719	94754	39775	2258	44729	66392	25017	1136.1	29622	40287
ENSG00000184702	SEPTIN5	416550	21927	462810	514320	296700	14940	320800	387810	263810	13411	286340	364990
ENSG00000184743	ATL3	49365	2456.7	58420	93116	27014	1431.7	31524	50004	14041	568.6	17303	27342
ENSG00000184752	NDUFA12	140150	7403.4	136910	138620	129130	5281.9	128270	134250	64106	2594.9	65747	64748
ENSG00000184831	APOO	53469	3735.4	53541	75539	40069	2509.2	36826	53825	25254	1688.4	24018	38932
ENSG00000185009	AP3M1	106740	6217.3	117870	166960	54309	2614.4	63211	88713	23176	1192	27840	37193
ENSG00000185046	ANKS1B	51265	2848.7	56250	60871	30429	1857.6	40690	38887	4822.8	216.17	6531.4	6652.3
ENSG00000185100	ADSS1	NA	NA	NA	NA	12986	907.55	17284	18183	9235.8	363.76	11326	13658
ENSG00000185104	FAF1	119470	6327.2	138510	151810	37227	2133.2	43969	48688	19521	1093.7	22915	26965
ENSG00000185189	NRBP2	94941	4631.5	110350	161450	53709	3185.9	63658	87766	49848	2070	56136	78412
ENSG00000185236	RAB11B	389640	20586	541550	648800	285900	14067	352840	447560	324120	16704	397570	513760
ENSG00000185305	ARL15	170100	8499.5	218820	194540	70608	3152.8	88209	78079	43327	2293.3	54158	46364
ENSG00000185359	HGS	796380	41737	894360	1051600	276200	13302	303360	380090	182020	9572.9	207710	256710
ENSG00000185418	TARS3	10636	594.82	10200	11391	11296	539.22	22342	26043	27699	1168.6	35850	44680
ENSG00000185420	SMYD3	NA	NA	NA	NA	24044	1347.2	26712	31143	9911.5	445.8	12725	13076
ENSG00000185567	AHNAK2	547270	31400	585450	1000900	234870	12913	215980	459790	67932	3876.3	86972	159380
ENSG00000185624	P4HB	1000400	48633	999930	1612300	516990	23659	496250	786840	265130	13252	263100	408930
ENSG00000185627	PSMD13	277490	13989	303750	471640	210310	11422	239760	369570	180270	9889.1	203590	315320
ENSG00000185666	SYN3	58452	3112.6	66617	95334	34375	1369.6	37017	48254	45541	2496.3	50599	69669
ENSG00000185721	DRG1	34703	1512.9	38865	48809	20453	899.34	23323	28235	18991	584.78	20104	25250
ENSG00000185722	ANKFY1	93348	5268.8	128750	211080	96700	4492.9	124680	203280	54345	2379.4	63134	102160
ENSG00000185813	PCYT2	114080	7037.3	133440	149320	98814	4328	133290	116570	87808	4980.9	127850	100270
ENSG00000185875	THNSL1	51470	2311.1	66223	70787	43335	1933	53906	58564	16843	639.23	20632	21183
ENSG00000185896	LAMP1	91426	4685.8	103170	149820	60347	2658.8	67862	112660	58560	3251.7	63851	106600
ENSG00000185950	IRS2	99534	5496.4	129550	127060	72628	3746	93493	95792	35814	1224.7	42972	44859
ENSG00000185963	BICD2	NA	NA	NA	NA	27032	1096.7	29253	37092	16615	540.48	19787	23532
ENSG00000185973	TMLHE	20909	1169.9	21813	30927	153950	10232	166850	262440	94349	7164.6	96571	157300
ENSG00000186010	NDUFA13	576090	31786	791810	749660	285560	15763	398060	374770	332690	18820	435150	423350
ENSG00000186063	AIDA	58681	2485.8	65158	73532	45599	2138.5	52344	59665	20161	802.95	24012	26415
ENSG00000186205	MTARC1	42077	1950.7	44278	59947	31765	1651.5	30786	43020	25993	1024.1	27982	36510
ENSG00000186472	PCLO	66894	4037.9	61095	74015	49214	2549.5	45004	54926	36274	2280.8	38657	40052
ENSG00000186522	SEPTIN10	86911	5029.2	103090	190550	69107	3511.8	86427	158280	32145	1770.6	37417	67730
ENSG00000186635	ARAP1	76802	3400	82765	103560	5673	176.6	6996	8082.9	NA	NA	NA	NA
ENSG00000186642	PDE2A	151120	6696.8	149920	208140	31432	1719.5	29317	36962	NA	NA	NA	NA
ENSG00000186716	BCR	211940	12179	245930	284940	62520	2447.6	79976	88421	36652	1823.2	47573	53205
ENSG00000187091	PLCD1	388960	26894	539390	633160	211020	11453	284130	353160	189380	11079	246100	310690
ENSG00000187109	NAP1L1	40921	1556.6	36341	59083	24227	1242.3	21343	35858	22489	1128.2	21702	35447
ENSG00000187164	SHTN1	146660	9565.7	233980	304080	77583	5908.5	129780	177500	40253	2687.4	77001	92247
ENSG00000187231	SESTD1	86159	4468.7	103030	144130	19360	1723	41081	48105	46328	2569.7	58454	77230
ENSG00000187239	FNBP1	92974	3716.3	87424	164490	137220	6731.5	142540	233160	46803	2309.3	46090	82684
ENSG00000187323	DCC	7502.7	357.15	9724	8205.9	4305.2	244.36	5871.2	5161.9	2853.3	175.69	3429.7	3081.1
ENSG00000187391	MAGI2	136500	6468.6	162560	183040	130770	7174.6	154620	166200	71578	3281.2	86127	94381
ENSG00000187446	CHP1	236770	13616	273280	260650	85901	4816.8	93788	97645	25324	1006.6	23126	28217
ENSG00000187514	PTMA	100360	5785.9	110410	136190	39441	1992.3	46473	60139	26197	1084.7	30106	39532
ENSG00000187555	USP7	343290	15219	357790	493700	153560	7944.8	160810	231200	123780	5748.6	128000	178200
ENSG00000187664	HAPLN4	409950	20363	487500	579800	272140	17917	338810	426970	41929	2003.9	56257	71107
ENSG00000187672	ERC2	513660	25339	500420	647010	278740	13779	249660	351620	187900	8428.6	173630	251760
ENSG00000188157	AGRN	503690	25616	583570	691940	250040	11654	288630	343020	179320	7809.1	202300	239520
ENSG00000188191	PRKAR1B	25251	1224.6	21806	33268	8414.8	311.19	7661	13245	41206	2337.4	42963	61552
ENSG00000188229	TUBB4B	1689100	87775	2037300	2252800	708160	37421	860320	946750	570970	27930	691010	788250
ENSG00000188243	COMMD6	NA	NA	NA	NA	8197.9	219.29	6540	7867.4	3604.3	149.78	3363.4	4067.9
ENSG00000188596	CFAP54	233080	14270	248070	332580	102280	5134.5	121360	178650	27661	948.32	14698	11164
ENSG00000188783	PRELP	176390	8664.9	261040	272140	58011	3188.8	96687	107520	37743	1729.8	61596	63992
ENSG00000189060	H1-0	7171.5	314.24	6786.8	11391	3562	60.271	3145.1	5093.7	678.38	NA	690.2	1410.1
ENSG00000189091	SF3B3	179640	7909.6	206640	276800	68426	3308	79298	104960	56095	2426.8	60358	80092
ENSG00000189171	S100A13	380380	20458	303050	673460	335170	19226	273740	590510	291870	14211	215500	512920
ENSG00000189195	BTBD8	2468.8	216.89	3479.3	2631.7	36244	1244.1	43369	40414	3736.3	88.637	3832.4	2934.5
ENSG00000189221	MAOA	365270	18614	469130	613540	190280	8915.6	250110	329520	130520	6681.7	189150	251380
ENSG00000196136	SERPINA3	222510	11974	213670	344530	124130	6728.3	117310	200920	95754	4569.3	88191	163820
ENSG00000196220	SRGAP3	298690	15485	318380	447500	165880	8534.8	186320	232530	98135	4748.6	106560	140760
ENSG00000196262	PPIA	1813700	87827	1580200	3212000	1176600	57216	1046700	2107800	982670	51367	878270	1754500
ENSG00000196290	NIF3L1	173430	9754	218640	218670	68670	4241.9	82472	86240	56503	2200.8	70157	71644
ENSG00000196305	IARS1	252540	14252	264960	285920	165930	8095.3	167150	188700	84894	3732.7	86896	99109
ENSG00000196353	CPNE4	152510	7956.4	158800	170170	75389	3587.4	73687	83471	45603	1786.8	49858	56349
ENSG00000196365	LONP1	225660	11191	258910	452640	186050	10221	220140	315490	85047	4232.7	90643	149670
ENSG00000196405	EVL	81642	2823.2	77092	101560	15288	827.53	13093	18564	NA	NA	NA	NA
ENSG00000196419	XRCC6	169490	8904.8	157000	361550	74773	3900.7	70157	154020	43323	2187.2	41734	99931
ENSG00000196455	PIK3R4	120550	6092.8	132170	143340	63102	3214	76355	79255	47965	2233.5	56483	59214
ENSG00000196465	MYL6B	243290	13208	255870	361770	99534	4960.3	128310	191060	88032	4236.8	103830	162000
ENSG00000196535	MYO18A	408360	18903	392940	566440	181390	8432.5	175520	245030	212420	10263	205190	290310
ENSG00000196569	LAMA2	47687	2568.4	50399	96588	36496	1233.1	37149	89122	26015	1283.7	27339	59852
ENSG00000196576	PLXNB2	42247	2039.8	45258	70103	18337	1168.9	21693	33883	21534	1110.3	25131	41568
ENSG00000196586	MYO6	3962.8	119.15	4479.7	8057.4	17691	561.76	20567	31607	23678	1389.9	29484	46636
ENSG00000196712	NF1	120300	5564.6	134420	164270	32295	2267.3	52750	57820	NA	NA	NA	NA
ENSG00000196743	GM2A	194820	7861.3	147780	319340	82684	3244.5	57151	111160	56061	2157.7	42601	87968
ENSG00000196776	CD47	519210	24944	577730	721050	632070	35040	693830	831430	384180	20952	421170	531910
ENSG00000196792	STRN3	61168	2635.1	73230	83236	23157	1099.6	31151	31873	13252	515.41	19499	18937
ENSG00000196872	CRACDL	91047	4914.2	90104	114260	43169	1820.5	42000	52253	30290	1747.8	30550	37152
ENSG00000196876	SCN8A	10801	489.06	12367	17186	4438.8	242.96	4833.8	7219	4301	147.08	4840.3	6771.8
ENSG00000196914	ARHGEF12	NA	NA	NA	NA	10363	277.91	13465	14753	16628	919.6	17240	21800
ENSG00000196924	FLNA	795530	42127	990360	1588700	411760	20581	516100	817770	251630	13047	313750	498270
ENSG00000196961	AP2A1	1363700	65860	1618900	1970500	658610	31988	853070	1020000	579280	28742	749770	908340
ENSG00000196975	ANXA4	102240	3919.2	118450	187680	35141	1269.8	39825	60941	48765	1963.8	58438	91509
ENSG00000197043	ANXA6	2145100	100630	2031400	3156200	1282300	64205	1181000	1952300	895630	42282	820520	1343400
ENSG00000197045	GMFB	126910	6920	127060	186420	51616	2608.6	46366	82156	29909	1546.2	26805	45561
ENSG00000197102	DYNC1H1	4312500	246020	5533000	8842000	2461500	137970	3238500	5026900	1615000	90250	2029100	3273200
ENSG00000197106	SLC6A17	130680	6907.7	169460	155710	47649	2569	67614	59603	12819	934.89	17808	16224
ENSG00000197111	PCBP2	124550	6023.2	155700	177450	94404	4712.3	115330	138850	52099	2372.5	64119	73495
ENSG00000197150	ABCB8	57691	2914.6	82285	103350	22887	1112.6	41951	48369	13609	359.25	23437	25664
ENSG00000197157	SND1	147880	7928.3	179010	251990	114020	5432.8	128430	176100	78795	3675.2	96591	128310
ENSG00000197170	PSMD12	433530	23452	527140	577280	56963	2862.6	74213	81344	60854	2287.1	70545	77331
ENSG00000197355	UAP1L1	NA	NA	NA	NA	19581	866.78	22767	29457	13750	387.01	14317	18443
ENSG00000197386	HTT	105000	4388.7	124470	144680	43269	2754.1	52697	61961	2319.9	NA	3910	3450.4
ENSG00000197442	MAP3K5	20747	582.65	18608	34375	12183	534.62	10495	20958	7632.1	390.47	8917.1	9610.5
ENSG00000197444	OGDHL	710900	35025	796140	868810	340130	15753	388000	416830	342660	16269	373640	426320
ENSG00000197448	GSTK1	535210	29767	567630	693950	100950	4798	98061	132100	71840	2431.2	73036	103730
ENSG00000197451	HNRNPAB	118640	5752.7	87507	134840	66048	2243.4	51911	76940	40537	2112.2	31910	47653
ENSG00000197535	MYO5A	1771800	93897	1995700	2492800	846750	41514	1008000	1242400	490270	25165	600790	667890
ENSG00000197548	ATG7	264410	13300	302480	417270	110710	5986.1	124450	172270	35467	1842	42052	55653
ENSG00000197555	SIPA1L1	15150	457.81	17324	18353	11744	612.37	15723	15675	7606.8	409.49	9655.9	10273
ENSG00000197694	SPTAN1	7556200	385940	7594900	11391000	4825000	237160	4869900	7319200	3767200	190270	3688000	5646300
ENSG00000197746	PSAP	483170	24704	458000	1044400	175900	8258.6	175190	365060	79866	4664.5	75505	166810
ENSG00000197785	ATAD3A	259080	12811	252280	301090	149370	6819.6	143410	176430	116130	6219.5	107260	137640
ENSG00000197872	CYRIA	27562	1541.6	35553	39436	22595	746.67	25088	29581	28054	1248.6	35512	37355
ENSG00000197879	MYO1C	122140	5250.7	163410	145760	98179	4764	139490	129390	52663	2487	69900	67189
ENSG00000197892	KIF13B	204060	10030	220740	274010	119930	6503	135120	165080	72933	3353	84348	103080
ENSG00000197894	ADH5	8047.7	446.3	12226	15719	95414	4934.1	98318	172330	47997	2335.4	51426	85797
ENSG00000197912	SPG7	22384	1042.6	25427	28191	48239	2254	50082	62750	NA	NA	NA	NA
ENSG00000197930	ERO1A	147880	7235.1	165430	193080	81365	3590	91859	100060	74695	3967.7	86649	90180
ENSG00000197959	DNM3	1212900	59248	1294500	1656700	871250	42637	961430	1239900	431340	21703	464090	593550
ENSG00000197971	MBP	4216800	235800	5212000	7560900	2692600	145630	3283400	4894800	1587500	83353	1971400	2846500
ENSG00000198034	RPS4X	370400	19397	422820	488100	104930	6246.4	115240	137120	94948	4615.9	99657	120060
ENSG00000198053	SIRPA	719980	37831	1041100	1085800	383410	19333	590240	636380	296960	15004	409630	428400
ENSG00000198130	HIBCH	343250	18835	420000	581010	147340	8044.8	178370	245960	68111	3293	83781	111340
ENSG00000198171	DDRGK1	27537	1553.7	26336	33856	7910.2	194.27	8013.4	9516.8	4854.1	268.41	5550.2	6585.5
ENSG00000198231	DDX42	26298	1461.5	28831	33339	25585	1999.4	35954	40736	22906	1062.5	27181	31205
ENSG00000198356	GET3	331960	15188	371870	477320	218230	10545	241720	307740	175850	8918.4	195330	245870
ENSG00000198380	GFPT1	NA	NA	NA	NA	32379	1635.3	46492	50469	21108	1065.1	29638	29043
ENSG00000198408	OGA	108680	5475.9	129640	165580	51473	2597.6	64583	81992	46184	1928.1	56752	71746
ENSG00000198513	ATL1	156710	7554	164650	201760	171130	7830.4	181940	228300	133510	6625.9	131720	171710
ENSG00000198561	CTNND1	352430	19076	419610	427600	194240	9976.5	235050	213150	101440	5138.2	124420	120410
ENSG00000198585	NUDT16	19164	823.24	23219	45404	10694	434.19	11809	23331	1496.8	58.893	1839.3	7896
ENSG00000198612	COPS8	10324	325.38	13372	13739	5118.1	119.03	7566.9	6713.9	4091.8	126.57	6440.5	4142.4
ENSG00000198626	RYR2	701260	39958	782240	942660	463610	24077	549180	651070	331090	16947	372020	446800
ENSG00000198648	STK39	65596	3180.8	51809	82750	46557	1803	33799	53219	21161	967.02	16004	24230
ENSG00000198712	COX2	339590	16438	436610	446550	199490	10502	256730	259850	177450	8046.5	210490	221440
ENSG00000198721	ECI2	14761	1012.2	19779	25092	67503	3633.4	70544	94100	58721	2611.3	62570	73788
ENSG00000198727	CYTB	NA	NA	NA	NA	31001	1510.9	36326	42259	10211	465.4	11251	13951
ENSG00000198752	CDC42BPB	349790	17690	402380	432520	146170	8243.2	165560	173940	128800	5655.2	145100	149890
ENSG00000198755	RPL10A	36574	1818.2	47508	47629	15170	701.56	22092	16116	4415.6	339.54	4235.2	6570.1
ENSG00000198780	FAM169A	39633	1895.6	53751	57988	25090	1086.6	32452	35681	13328	795.66	16742	19652
ENSG00000198793	MTOR	41963	2435.8	51786	61350	48070	2197.1	58471	59067	27692	1471.1	31940	31510
ENSG00000198805	PNP	101160	6374.4	102690	190120	65140	2946.3	63437	125890	37021	2150.2	38980	73395
ENSG00000198824	CHAMP1	27255	1358.2	30508	45008	10651	446.41	11877	17022	7708.7	282.07	7743.5	11066
ENSG00000198832	SELENOM	36179	1851.6	40400	55454	11191	502.03	12123	17586	NA	NA	NA	NA
ENSG00000198836	OPA1	2071800	111910	2287200	2994600	1044300	52506	1153400	1474200	536510	28526	583820	772970
ENSG00000198898	CAPZA2	33780	1516.3	32555	45417	7852.1	450.94	11613	10362	111290	7331.6	136790	177420
ENSG00000198910	L1CAM	459950	26125	558590	744410	349620	19214	451130	481930	134120	6979.4	165730	198400
ENSG00000198931	APRT	90067	6223	142270	171170	42547	2457.4	77863	94982	24452	1502.9	36081	39036
ENSG00000198947	DMD	60831	3042.7	68669	82715	19720	881.89	20427	26363	18586	976.99	19935	24496
ENSG00000198954	KIFBP	285590	26222	362850	488660	129050	9432.8	154540	206900	62248	4903.1	78168	100320
ENSG00000198959	TGM2	134380	6541.5	182010	130500	104950	5002.4	111350	104980	41607	2419.4	55977	51528
ENSG00000203485	INF2	183500	8310	183300	313980	112830	5707	102600	179990	43876	1492.1	41725	73129
ENSG00000203685	STUM	7812.3	316.88	18866	17824	3583	111.82	7147.2	9927.8	4261	126.57	8686	7871.4
ENSG00000203879	GDI1	1622000	80837	1808300	2500800	1061700	51629	1160100	1661600	783320	37168	866370	1197300
ENSG00000204052	LRRC73	7445	328.36	7950.2	9185.4	2562.7	95.76	2934.1	3230.6	2240.6	NA	1723.8	2334.7
ENSG00000204120	GIGYF2	33557	1880.2	40642	40920	NA	NA	NA	NA	13708	590.57	14627	15149
ENSG00000204628	RACK1	111820	4880.2	120420	131860	188400	10517	219660	246560	116310	5470.3	137180	138070
ENSG00000204673	AKT1S1	63585	2692.2	76097	83745	35396	1877.3	42421	48137	15628	625.07	19599	21426
ENSG00000204843	DCTN1	453210	21556	446290	758770	110430	4694.5	92316	197160	131530	6460	113760	225480
ENSG00000205302	SNX2	368770	17544	532590	664070	60774	3223	120690	161170	106310	5430.3	137850	194690
ENSG00000205339	IPO7	102620	6219.5	108050	117180	37531	1808.3	36711	48511	2102.9	NA	1985.4	2900.2
ENSG00000205542	TMSB4X	250760	12619	192440	455910	49177	2392.1	36539	87263	64704	3220.1	57518	116770
ENSG00000205726	ITSN1	76237	3903.3	109220	133670	66158	3122.8	87623	104960	19343	824.04	22001	24354
ENSG00000205758	CRYZL1	131800	7994.6	163040	219030	81842	4581.1	91141	117150	37050	1652	42217	51506
